prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,GENDER,ART_REEF,REEFCODE,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,,2015011243wdS:8AM-8PM,2015112431564620150127,2015,7,12,71,12,71,935,1,3,3,5,4,,192,32,1,0,0,0,0,,,1564620150127004,7,1,2,,,,,Y,,wd,1564620150127,,1564620150127004,,,,4,S:8AM-8PM,01,LEE,1540,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,14634.899983,2015011243wdS:8AM-8PM,,0,1564620150127004,8
,,2015011243wdS:8AM-8PM,2015112431564620150127,2015,0,18,3,12,71,935,1,3,3,5,4,,5,5,1,0,0,0,0,,,1564620150127005,7,1,2,,,,,O,,wd,1564620150127,,1564620150127005,,,,4,S:8AM-8PM,01,,1544,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,14634.899983,2015011243wdS:8AM-8PM,,0,1564620150127005,8
,,2015011243weS:8AM-8PM,2015112431565320150124,2015,7,12,21,12,71,434,2,3,4,5,3.5,,100,16,1,0,0,0,0,,,1565320150124001,7,1,2,,,,,Y,,we,1565320150124,,1565320150124001,,,,4,S:8AM-8PM,01,COLLIER,1040,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,7052.5861985,2015011243weS:8AM-8PM,,0,1565320150124001,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,,3,0,1,0,0,0,0,,,1565420150111001,7,1,2,,,,,Y,,we,1565420150111,,1565420150111001,,,,2,S:8AM-8PM,01,HERNANDO,1117,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111001,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,5.5,,10,3,1,0,0,0,0,,,1565420150111002,7,1,2,,,,,Y,,we,1565420150111,,1565420150111002,,,,2,S:8AM-8PM,01,HERNANDO,1140,169239,,8,1,1,8,1,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111002,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,5.5,,10,3,1,0,0,0,0,,,1565420150111003,7,1,2,,,,,Y,,we,1565420150111,,1565420150111003,,,,2,S:8AM-8PM,01,HERNANDO,1142,169239,,8,1,1,8,2,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111003,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2.5,0,50,8,1,1,2,0,0,,,1565420150111004,7,1,1,,,,,Y,,we,1565420150111,,1565420150111004,2,2,0,2,S:8AM-8PM,01,HERNANDO,1215,169239,,8,1,1,8,1,1,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111004,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2.5,,50,8,1,0,0,0,0,,,1565420150111005,7,1,2,,,,,Y,,we,1565420150111,,1565420150111005,,,,2,S:8AM-8PM,01,HERNANDO,1217,169239,,8,1,1,8,2,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111005,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2.5,,50,8,1,0,0,0,0,,,1565420150111006,7,1,2,,,,,Y,,we,1565420150111,,1565420150111006,,,,2,S:8AM-8PM,01,HERNANDO,1219,169239,,8,1,1,8,2,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111006,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,,200,32,1,0,0,0,0,,,1565420150111007,7,1,2,,,,,Y,,we,1565420150111,,1565420150111007,,,,2,S:8AM-8PM,01,HERNANDO,1230,169239,,8,1,1,8,1,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111007,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,7.5,0,75,5,1,0,1,0,0,,,1565420150111008,7,1,1,,,,,Y,,we,1565420150111,,1565420150111008,2,1,0,2,S:8AM-8PM,01,HERNANDO,1235,169239,,8,1,1,8,1,1,19FEB201516:56,8,8835440102,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111008,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,0,100,16,1,1,2,0,0,,,1565420150111009,7,1,1,,,,,Y,,we,1565420150111,,1565420150111009,2,,,2,S:8AM-8PM,01,HERNANDO,1247,,,8,1,1,8,1,1,19FEB201516:56,8,,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111009,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,,100,16,1,0,0,0,0,,,1565420150111010,7,1,2,,,,,Y,,we,1565420150111,,1565420150111010,,,,2,S:8AM-8PM,01,HERNANDO,1249,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5807.4227998,2015011223weS:8AM-8PM,,0,1565420150111010,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,5,3,3,5,1,1,80,10,1,2,0,0,0,,,1565420150111011,7,1,2,,,,,Y,,we,1565420150111,,1565420150111011,2,,,2,S:8AM-8PM,01,HERNANDO,1408,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111011,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,1.5,,20,1,1,0,0,0,0,,,1565420150111012,7,1,2,,,,,Y,,we,1565420150111,,1565420150111012,,,,2,S:8AM-8PM,01,HERNANDO,1455,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111012,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,1.5,,20,1,1,0,0,0,0,,,1565420150111013,7,1,2,,,,,Y,,we,1565420150111,,1565420150111013,,,,2,S:8AM-8PM,01,HERNANDO,1457,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111013,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,,4,2,1,0,0,0,0,,,1565420150111014,7,1,2,,,,,Y,,we,1565420150111,,1565420150111014,,,,2,S:8AM-8PM,01,HERNANDO,1508,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111014,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,2,,4,2,1,0,0,0,0,,,1565420150111015,7,1,2,,,,,Y,,we,1565420150111,,1565420150111015,,,,2,S:8AM-8PM,01,HERNANDO,1510,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111015,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,1.5,,1,0,1,0,0,0,0,,,1565420150111016,7,1,2,,,,,Y,,we,1565420150111,,1565420150111016,,,,2,S:8AM-8PM,01,HERNANDO,1514,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111016,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,1.5,,2,0,1,0,0,0,0,,,1565420150111017,7,1,2,,,,,Y,,we,1565420150111,,1565420150111017,,,,2,S:8AM-8PM,01,HERNANDO,1516,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111017,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,7,12,53,12,53,193,1,3,3,5,1.5,,998,0,1,0,0,0,0,,,1565420150111018,7,1,2,,,,,Y,,we,1565420150111,,1565420150111018,,,,2,S:8AM-8PM,01,HERNANDO,1518,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111018,8
,,2015011223weS:8AM-8PM,2015112231565420150111,2015,5,42,69,12,53,193,1,3,3,5,1.5,,0,0,1,0,0,0,0,,,1565420150111019,7,1,2,,,,,O,,we,1565420150111,,1565420150111019,,,,2,S:8AM-8PM,01,,1536,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4926.1971538,2015011223weS:8AM-8PM,,0,1565420150111019,8
,,2015011233wdS:8AM-8PM,2015112331565420150122,2015,5,24,5,12,103,3444,1,3,4,5,2,,0,0,1,0,0,0,0,,,1565420150122001,7,1,2,,,,,O,,wd,1565420150122,,1565420150122001,,,,3,S:8AM-8PM,01,BALTIMORE,1230,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,20529.812796,2015011233wdS:8AM-8PM,,0,1565420150122001,8
,,2015011233wdS:8AM-8PM,2015112331565420150122,2015,5,24,5,12,103,3444,1,3,4,5,2,,0,0,1,0,0,0,0,,,1565420150122002,7,1,2,,,,,O,,wd,1565420150122,,1565420150122002,,,,3,S:8AM-8PM,01,BALTIMORE,1232,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,20529.812796,2015011233wdS:8AM-8PM,,0,1565420150122002,8
,,2015011233wdS:8AM-8PM,2015112331565420150122,2015,0,99,998,12,103,747,1,3,4,5,5,,26,26,1,0,0,0,0,,,1565420150122003,7,1,2,,,,,O,,wd,1565420150122,,1565420150122003,,,,3,S:8AM-8PM,01,,1628,,,8,1,8,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,51643.968629,2015011233wdS:8AM-8PM,,0,1565420150122003,8
,,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,1,3,5,5,0.5,,0,0,1,0,0,0,0,,,1565420150131001,7,1,2,,,,,Y,,we,1565420150131,,1565420150131001,,,,2,S:8AM-8PM,01,HERNANDO,1233,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4443.751149,2015011223weS:8AM-8PM,,0,1565420150131001,8
,,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,1,3,5,5,1.5,,0,0,1,0,0,0,0,,,1565420150131002,7,1,2,,,,,Y,,we,1565420150131,,1565420150131002,,,,2,S:8AM-8PM,01,HERNANDO,1235,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,4443.751149,2015011223weS:8AM-8PM,,0,1565420150131002,8
,SPOTTED SEATROUT,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,1,3,5,5,4,0,20,12,1,0,1,0,0,,,1565420150131003,7,1,1,,,,,Y,,we,1565420150131,,1565420150131003,2,1,0,2,S:8AM-8PM,01,HERNANDO,1309,169239,,8,1,1,8,1,1,19FEB201516:56,8,8835440102,,,,,,,,,,,,,4443.751149,2015011223weS:8AM-8PM,,0,1565420150131003,8
SPOTTED SEATROUT,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,73,12,53,193,1,3,5,5,3,,5,5,1,0,0,0,0,,,1565420150131004,7,1,2,,,,,Y,,we,1565420150131,,1565420150131004,,,,2,S:8AM-8PM,01,LEON,1331,169290,169239,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440102,,,,,,,,,,,,4443.751149,2015011223weS:8AM-8PM,,0,1565420150131004,8
,,2015011223weS:8AM-8PM,2015112231565420150131,2015,0,50,3,12,53,193,5,3,5,5,0.5,4.5,30,30,1,0,0,0,0,,,1565420150131005,7,1,2,,,,,O,,we,1565420150131,,1565420150131005,,,,2,S:8AM-8PM,01,,1409,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131005,8
,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,8,1,300,60,1,1,0,0,0,,,1565420150131006,7,1,2,,,,,Y,,we,1565420150131,,1565420150131006,2,,,2,S:8AM-8PM,01,HERNANDO,1420,169290,,8,1,1,8,2,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131006,8
,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,6,1,50,10,1,1,0,0,0,,,1565420150131007,7,1,2,,,,,Y,,we,1565420150131,,1565420150131007,2,,,2,S:8AM-8PM,01,HERNANDO,1422,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131007,8
,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,3,1,300,60,1,1,0,0,0,,,1565420150131008,7,1,2,,,,,Y,,we,1565420150131,,1565420150131008,2,,,2,S:8AM-8PM,01,HERNANDO,1424,169290,,8,1,1,8,2,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131008,8
,STRIPED MULLET,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,3,8,20,8,1,0,4,0,0,,,1565420150131009,7,1,1,,,,,Y,,we,1565420150131,,1565420150131009,2,5,0,2,S:8AM-8PM,01,HERNANDO,1431,170335,,8,1,1,8,1,1,19FEB201516:56,8,8836010101,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131009,8
,STRIPED MULLET,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,3,3,20,8,1,0,3,0,0,,,1565420150131010,7,1,1,,,,,Y,,we,1565420150131,,1565420150131010,2,4,0,2,S:8AM-8PM,01,HERNANDO,1433,170335,,8,1,1,8,2,1,19FEB201516:56,8,8836010101,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131010,8
,STRIPED MULLET,2015011223weS:8AM-8PM,2015112231565420150131,2015,6,12,69,12,53,193,5,3,5,5,6.5,2,100,20,1,1,3,0,0,,,1565420150131011,7,1,1,,,,,O,,we,1565420150131,,1565420150131011,2,5,0,2,S:8AM-8PM,01,LAKE,1443,170335,,8,1,1,8,2,1,19FEB201516:56,8,8836010101,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131011,8
,STRIPED MULLET,2015011223weS:8AM-8PM,2015112231565420150131,2015,6,12,69,12,53,193,5,3,5,5,6.5,2,100,20,1,1,1,0,0,,,1565420150131012,7,1,1,,,,,O,,we,1565420150131,,1565420150131012,2,1,0,2,S:8AM-8PM,01,LAKE,1445,170335,,8,1,1,8,1,1,19FEB201516:56,8,8836010101,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131012,8
,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,2,0.5,2,0,1,0,0,0,0,,,1565420150131013,7,1,2,,,,,Y,,we,1565420150131,,1565420150131013,,,,2,S:8AM-8PM,01,HERNANDO,1504,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131013,8
,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,2,0.5,2,0,1,0,0,0,0,,,1565420150131014,7,1,2,,,,,Y,,we,1565420150131,,1565420150131014,,,,2,S:8AM-8PM,01,HERNANDO,1506,169290,,8,1,1,8,2,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131014,8
GRAY SNAPPER,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,1.5,4,20,10,1,1,0,0,0,,,1565420150131015,7,1,2,,,,,Y,,we,1565420150131,,1565420150131015,2,,,2,S:8AM-8PM,01,HERNANDO,1510,169290,168848,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835360102,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131015,8
GRAY SNAPPER,RED DRUM,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,1.5,4,20,10,1,1,0,0,0,,,1565420150131016,7,1,2,,,,,Y,,we,1565420150131,,1565420150131016,2,,,2,S:8AM-8PM,01,HERNANDO,1512,169290,168848,8,1,1,8,2,8,19FEB201516:56,8,8835440901,8835360102,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131016,8
,STRIPED MULLET,2015011223weS:8AM-8PM,2015112231565420150131,2015,7,12,53,12,53,193,5,3,5,5,3.5,1.5,20,10,1,0,1,0,0,,,1565420150131017,7,1,1,,,,,Y,,we,1565420150131,,1565420150131017,2,1,0,2,S:8AM-8PM,01,HERNANDO,1514,170335,,8,1,1,8,1,1,19FEB201516:56,8,8836010101,,,,,,,,,,,,,3510.1355991,2015011223weS:8AM-8PM,,0,1565420150131017,8
,RED DRUM,2015021213wdS:8AM-8PM,2015112131566020150202,2015,7,12,33,12,33,704,1,3,2,5,1.5,,25,10,1,0,0,0,0,,,1566020150202001,7,1,2,,,,,Y,,wd,1566020150202,,1566020150202001,,,,1,S:8AM-8PM,02,ESCAMBIA,1735,169290,,8,1,1,8,1,8,20MAR201511:02,8,8835440901,,,,,,,,,,,,,9033.6497375,2015021213wdS:8AM-8PM,,0,1566020150202001,8
,,2015021213weS:8AM-8PM,2015112131566020150220,2015,7,1,89,12,33,704,1,3,2,5,2,,60,15,1,0,0,0,0,,,1566020150220001,7,1,2,,,,,O,,we,1566020150220,,1566020150220001,,,,1,S:8AM-8PM,02,,1230,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,1923.1531191,2015021213weS:8AM-8PM,,0,1566020150220001,8
,,2015021213weS:8AM-8PM,2015112131566020150220,2015,7,12,113,12,33,704,1,3,4,5,3,,6,3,1,0,0,0,0,,,1566020150220002,7,1,2,,,,,Y,,we,1566020150220,,1566020150220002,,,,1,S:8AM-8PM,02,SANTA ROSA,1526,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,3024.9146811,2015021213weS:8AM-8PM,,0,1566020150220002,8
,,2015021213weS:8AM-8PM,2015112131566020150220,2015,7,12,113,12,33,704,1,3,4,5,3,,4,0,1,0,0,0,0,,,1566020150220003,7,1,2,,,,,Y,,we,1566020150220,,1566020150220003,,,,1,S:8AM-8PM,02,SANTA ROSA,1527,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,3024.9146811,2015021213weS:8AM-8PM,,0,1566020150220003,8
,SHEEPSHEAD,2015021213weS:8AM-8PM,2015112131566020150220,2015,0,99,998,12,33,704,1,3,4,5,1,,50,50,1,0,0,0,0,,,1566020150220004,7,1,2,,,,,O,,we,1566020150220,,1566020150220004,,,,1,S:8AM-8PM,02,,1534,169189,,8,1,8,8,1,8,20MAR201511:02,8,8835430301,,,,,,,,,,,,,3024.9146811,2015021213weS:8AM-8PM,,0,1566020150220004,8
,,2015021213weS:8AM-8PM,2015112131566020150220,2015,7,48,201,12,33,704,1,3,4,5,1.5,,1,0,1,0,0,0,0,,,1566020150220005,7,1,2,,,,,O,,we,1566020150220,,1566020150220005,,,,1,S:8AM-8PM,02,,1558,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,3024.9146811,2015021213weS:8AM-8PM,,0,1566020150220005,8
,,2015991205xx,201511205,2015,,,,12,,,,5,,3,,,,,,,,,,,,201517121599xx03,7,1,,,,,,,,xx,,,201517121599xx03,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,3584.8909511,2015991205xx,,0,201517121599xx03,1
SHEEPSHEAD,GAG,2015011225wdS:8AM-8PM,2015112251297920150114,2015,0,17,89,12,53,183,7,5,1,3,6.5,0,1,1,1,3,0,0,0,1,8,1297920150114001,7,1,2,2,,,,O,2,wd,1297920150114,,1297920150114001,1,,,2,S:8AM-8PM,01,,1530,167759,169189,3,1,1,8,1,8,19FEB201516:56,3,8835020501,8835430301,,,,,,,,,,,,225.49060606,2015011225wdS:8AM-8PM,,0,1297920150114001,2
,GRAY SNAPPER,2015021225weS:8AM-8PM,2015112251297920150201,2015,6,12,127,12,17,516,7,5,1,3,4,0,20,3,1,1,0,0,0,3,1,1297920150201018,7,1,2,2,,,,O,2,we,1297920150201,,1297920150201018,1,,,2,S:8AM-8PM,02,VOLUSIA,1348,168848,,3,1,1,8,2,8,20MAR201511:02,3,8835360102,,,,,,,,,,,,,44.263329447,2015021225weS:8AM-8PM,,0,1297920150201018,2
,GRAY SNAPPER,2015021225weS:8AM-8PM,2015112251297920150201,2015,6,12,127,12,17,516,7,5,1,3,4,0,20,3,1,2,0,0,1,3,2,1297920150201019,7,1,2,2,,,,O,2,we,1297920150201,,1297920150201018,1,,,2,S:8AM-8PM,02,VOLUSIA,1349,168848,,3,1,1,8,2,8,20MAR201511:02,3,8835360102,,,,,,,,,,,,,44.263329447,2015021225weS:8AM-8PM,,0,1297920150201019,2
,GRAY SNAPPER,2015021225weS:8AM-8PM,2015112251297920150201,2015,6,12,127,12,17,516,7,5,1,3,4,0,20,3,1,1,0,0,1,3,2,1297920150201020,7,1,2,2,,,,O,2,we,1297920150201,,1297920150201018,1,,,2,S:8AM-8PM,02,VOLUSIA,1350,168848,,3,1,1,8,2,8,20MAR201511:02,3,8835360102,,,,,,,,,,,,,44.263329447,2015021225weS:8AM-8PM,,0,1297920150201020,2
GRAY SNAPPER,SPOTTED SEATROUT,2015021225wdS:8AM-8PM,2015112251297920150219,2015,0,99,998,12,17,516,7,5,1,3,2.5,0,2,0,2,1,1,0,0,3,1,1297920150219001,7,1,1,2,,,,O,2,wd,1297920150219,,1297920150219001,1,3,0,2,S:8AM-8PM,02,,1500,169239,168848,3,1,8,2,1,2,20MAR201511:02,3,8835440102,8835360102,,,,,,,,,,,,146.48790875,2015021225wdS:8AM-8PM,,0,1297920150219001,2
GRAY SNAPPER,SPOTTED SEATROUT,2015021225wdS:8AM-8PM,2015112251297920150219,2015,0,99,998,12,17,516,7,5,1,3,2.5,0,0,0,0,1,0,1,1,3,2,1297920150219002,7,1,3,2,,,,O,2,wd,1297920150219,,1297920150219001,1,,,2,S:8AM-8PM,02,,1502,169239,168848,3,1,8,8,2,8,20MAR201511:02,3,8835440102,8835360102,,,,,,,,,,,,146.48790875,2015021225wdS:8AM-8PM,,0,1297920150219001,2
GRAY SNAPPER,SPOTTED SEATROUT,2015021225wdS:8AM-8PM,2015112251297920150219,2015,0,99,998,12,17,516,7,5,1,3,2.5,0,0,0,1,1,0,0,1,3,2,1297920150219003,7,1,2,2,,,,O,2,wd,1297920150219,,1297920150219001,1,,,2,S:8AM-8PM,02,,1504,169239,168848,3,1,8,8,2,8,20MAR201511:02,3,8835440102,8835360102,,,,,,,,,,,,146.48790875,2015021225wdS:8AM-8PM,,0,1297920150219003,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,26,125,12,115,286,7,5,1,3,3,0,0,0,3,4,6,0,0,3,1,1544420150216001,7,1,1,2,,,,O,2,we,1544420150216,,1544420150216001,1,1,0,3,S:8AM-8PM,02,,1121,,,3,1,1,2,2,2,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216001,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,26,125,12,115,286,7,5,1,3,3,0,0,0,0,4,0,1,1,3,2,1544420150216002,7,1,3,2,,,,O,2,we,1544420150216,,1544420150216001,1,,,3,S:8AM-8PM,02,,1123,,,3,1,1,8,2,8,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216001,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,26,125,12,115,286,7,5,1,3,3,0,0,0,0,4,0,1,1,3,2,1544420150216003,7,1,3,2,,,,O,2,we,1544420150216,,1544420150216001,1,,,3,S:8AM-8PM,02,,1125,,,3,1,1,8,2,8,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216001,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,99,998,12,115,286,7,5,1,3,3,0,0,0,5,1,14,0,0,5,1,1544420150216004,7,1,1,1,,,,O,1,we,1544420150216,,1544420150216004,1,17,0,3,S:8AM-8PM,02,,1358,,,3,1,8,2,2,2,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216004,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,99,998,12,115,286,7,5,1,3,3,0,0,0,0,1,0,1,1,5,2,1544420150216005,7,1,3,1,,,,O,1,we,1544420150216,,1544420150216004,1,,,3,S:8AM-8PM,02,,1400,,,3,1,8,8,2,8,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216004,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,99,998,12,115,286,7,5,1,3,3,0,0,0,0,1,0,1,1,5,2,1544420150216006,7,1,3,1,,,,O,1,we,1544420150216,,1544420150216004,1,,,3,S:8AM-8PM,02,,1402,,,3,1,8,8,1,8,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216004,2
,,2015021235weS:8AM-8PM,2015112351544420150216,2015,0,99,998,12,115,286,7,5,1,3,3,0,0,0,0,1,0,1,1,5,2,1544420150216007,7,1,3,1,,,,O,1,we,1544420150216,,1544420150216004,1,,,3,S:8AM-8PM,02,,1404,,,3,1,8,8,2,8,20MAR201511:02,3,,,,,,,,,,,,,,50.973219831,2015021235weS:8AM-8PM,,0,1544420150216004,2
