prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199017128302we,115861990022515986,,4,5,,2,1,15,15,Y,0,24,,3,1158619900225003,986,4,3,0,0,0,,,,7,12,12,7,1,1,1990,1158619900225,02,we,,,1158619900225003,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1536,33981,8,8,29,8299.0780502,199017128302we,,0,1158619900225003
,,199017128302we,115861990022515986,,3,5,,2,1,15,115,Y,4,10,,1.5,1158619900225002,986,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158619900225,02,we,,,1158619900225002,,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1530,34240,8,8,20,8299.0780502,199017128302we,,0,1158619900225002
,,199017128302we,115861990022515986,0,3,5,,2,1,15,15,Y,2,20,,1.5,1158619900225001,986,1,3,1,0,0,,,,7,12,12,7,1,1,1990,1158619900225,02,we,,,1158619900225001,2,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1524,33952,8,8,23,8299.0780502,199017128302we,,0,1158619900225001
,,199017128302wd,1158619900221115515,0,J,5,,2,1,115,115,Y,0,0,,5,1158619900221005,515,1,3,2,0,0,,,,7,12,12,7,1,1,1990,1158619900221,02,wd,,,1158619900221005,2,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1705,99998,8,8,62,17564.691908,199017128302wd,,0,1158619900221005
,SPOTTED SEATROUT,199017128302wd,115861990022015238,,3,5,,2,1,15,5,O,30,30,,6,1158619900220010,238,1,3,0,0,0,,,,5,12,24,7,1,1,1990,1158619900220,02,wd,,,1158619900220010,,,,8,1,,Baltimore,08AUG91:08:36,8,8,1,,,,8835440102,0,1,88,8,1755,21903,8,8,70,18244.282225,199017128302wd,,0,1158619900220010
,SPOTTED SEATROUT,199017128302wd,115861990022015238,0,3,5,,2,1,15,45,O,4,4,,4,1158619900220009,238,1,3,1,0,0,,,,,12,26,7,1,1,1990,1158619900220,02,wd,,,1158619900220009,2,,,8,1,,,08AUG91:08:36,8,8,1,,,,8835440102,0,1,88,8,1747,48827,8,8,66,18244.282225,199017128302wd,,0,1158619900220009
,,199017128302wd,115861990021415159,0,4,5,,2,1,15,15,O,35,35,,6,1158619900214008,159,1,3,2,0,0,,,,,12,39,7,1,1,1990,1158619900214,02,wd,,,1158619900214008,2,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1744,45167,8,8,60,12037.262882,199017128302wd,,0,1158619900214008
,,199017128302wd,115861990021415159,0,4,5,,1,1,15,15,O,35,35,,6,1158619900214007,159,1,3,2,1,0,,,,,12,39,7,1,1,1990,1158619900214,02,wd,,,1158619900214007,2,,,8,1,,,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1738,45767,8,8,63,12037.262882,199017128302wd,,0,1158619900214007
,,199017128302wd,115861990021415159,,4,5,,2,1,15,115,Y,0,0,,3,1158619900214006,159,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158619900214,02,wd,,,1158619900214006,,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1732,34287,8,8,63,13739.227367,199017128302wd,,0,1158619900214006
,,199017128302wd,115861990021415159,0,4,5,,2,1,15,115,Y,8,24,,6,1158619900214004,159,1,3,2,0,0,,,,7,12,12,7,1,1,1990,1158619900214,02,wd,,,1158619900214004,2,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1641,99998,8,8,65,13739.227367,199017128302wd,,0,1158619900214004
,SPOTTED SEATROUT,199017128302we,115861990021115238,0,3,5,,2,1,15,15,Y,25,144,,2.5,1158619900211010,238,1,3,1,0,0,,,,7,12,12,7,1,1,1990,1158619900211,02,we,,,1158619900211010,2,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835440102,0,1,88,8,1400,33950,8,8,74,12578.500913,199017128302we,,0,1158619900211010
,RED DRUM,199017128302we,115861990021115238,,3,5,,2,1,15,115,Y,60,300,,0.5,1158619900211009,238,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158619900211,02,we,,,1158619900211009,,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,8835440901,0,1,88,8,1318,34297,8,8,28,12578.500913,199017128302we,,0,1158619900211009
SEA CATFISH FAMILY,PINFISH,199017128302we,115861990021115238,,3,5,,2,1,15,15,Y,0,2,,0.5,1158619900211005,238,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158619900211,02,we,,,1158619900211005,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835430201,8777180000,1,88,8,1245,33950,8,8,12,12578.500913,199017128302we,,0,1158619900211005
,,199017128302we,115831990021771581,0,3,5,,2,1,71,15,Y,15,20,,5,1158319900217004,581,1,3,1,0,0,,,,7,12,12,7,1,1,1990,1158319900217,02,we,,,1158319900217004,2,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1529,34223,8,8,53,12578.500913,199017128302we,,0,1158319900217004
,,199017128302we,115831990021771581,,3,5,,2,1,71,15,Y,15,30,,5,1158319900217003,581,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158319900217,02,we,,,1158319900217003,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1520,34223,8,8,48,12578.500913,199017128302we,,0,1158319900217003
,,199017128302we,115831990021771581,,3,5,,2,1,71,115,Y,8,40,,5,1158319900217002,581,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158319900217,02,we,,,1158319900217002,,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1512,34223,8,8,28,12578.500913,199017128302we,,0,1158319900217002
,UNIDENTIFIED GROUPER,199017128302we,115831990021771581,0,3,5,,1,1,71,115,Y,10,30,,5,1158319900217001,581,1,3,4,1,0,,,,7,12,12,7,1,1,1990,1158319900217,02,we,,,1158319900217001,2,0,6,8,1,,Sarasota,08AUG91:08:36,8,1,1,,,,8835025000,0,1,88,8,1502,34237,8,8,28,12578.500913,199017128302we,,0,1158319900217001
,,199017128302wd,115831990021671935,,3,5,,2,1,71,71,Y,0,0,,4,1158319900216004,935,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158319900216,02,wd,,,1158319900216004,,,,8,1,,Lee,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1808,33914,8,8,9,13739.227367,199017128302wd,,0,1158319900216004
,UNIDENTIFIED (SHARKS),199017128302wd,115831990021671935,,3,5,,2,1,71,71,Y,2,2,,4,1158319900216003,935,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1158319900216,02,wd,,,1158319900216003,,,,8,1,,Lee,08AUG91:08:36,8,8,1,,,,1000000002,0,1,88,8,1750,33914,8,8,11,13739.227367,199017128302wd,,0,1158319900216003
,SPOTTED SEATROUT,199017128302wd,115831990021671935,0,3,5,,1,2,71,71,Y,8,20,,4,1158319900216001,935,1,3,2,5,0,,,,7,12,12,7,1,1,1990,1158319900216,02,wd,,,1158319900216001,2,,,8,1,,Lee,08AUG91:08:36,8,2,1,,,,8835440102,0,1,88,2,1724,33914,8,8,36,13739.227367,199017128302wd,,0,1158319900216001
,,199017128302wd,11583199002142194,,4,5,,2,1,21,3,O,0,0,,3,1158319900214009,94,4,3,0,0,0,,,,5,12,42,7,1,1,1990,1158319900214,02,wd,,,1158319900214009,,,,8,9,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1635,15229,8,8,60,18244.282225,199017128302wd,,0,1158319900214009
,,199017128302wd,11583199002142194,0,4,5,,1,1,21,3,O,0,0,,6,1158319900214008,94,4,3,0,3,0,,,,5,12,42,7,1,1,1990,1158319900214,02,wd,,,1158319900214008,2,2,0,8,9,,,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1625,15229,8,8,64,18244.282225,199017128302wd,,0,1158319900214008
,,199017128302we,115831990021171589,0,4,5,,1,1,71,71,Y,20,70,,2,1158319900211001,589,5,3,1,4,0,,,,7,12,12,7,1,1,1990,1158319900211,02,we,,,1158319900211001,2,4,0,8,9,,Lee,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1400,33905,8,8,48,12578.500913,199017128302we,,0,1158319900211001
SHEEPSHEAD,SPOTTED SEATROUT,199017128302wd,113621990021917628,0,3,5,,2,1,17,17,Y,1,4,,4,1136219900219004,628,3,3,4,0,0,,,,7,12,12,7,1,1,1990,1136219900219,02,wd,,,1136219900219004,2,,,8,1,,Citrus,08AUG91:08:36,8,8,1,,,,8835440102,8835430301,1,88,8,1400,32646,8,8,65,14304.904598,199017128302wd,,0,1136219900219004
,GRAY SNAPPER,199017128302wd,113621990021917628,0,3,5,,2,1,17,1,Y,3,10,,5,1136219900219002,628,3,3,1,0,0,,,,7,12,12,7,1,1,1990,1136219900219,02,wd,,,1136219900219002,2,,,8,1,,Alachua,08AUG91:08:36,8,8,1,,,,8835360102,0,1,88,8,1130,99998,8,8,13,14304.904598,199017128302wd,,0,1136219900219002
,LARGEMOUTH BASS,199017128302wd,113621990021617629,,3,5,,2,1,17,101,Y,1,4,,7,1136219900216004,629,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900216,02,wd,,,1136219900216004,,,,8,1,,Pasco,08AUG91:08:36,8,8,1,,,,8835160602,0,1,88,8,1500,99998,8,8,50,21681.234286,199017128302wd,,0,1136219900216004
,LARGEMOUTH BASS,199017128302wd,113621990021617629,,3,5,,2,1,17,101,Y,5,15,,7,1136219900216003,629,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900216,02,wd,,,1136219900216003,,,,8,1,,Pasco,08AUG91:08:36,8,8,1,,,,8835160602,0,1,88,8,1445,99998,8,8,46,21681.234286,199017128302wd,,0,1136219900216003
,,199017128302wd,113621990021575841,,3,5,,2,1,75,1,Y,1,15,,4,1136219900215004,841,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900215,02,wd,,,1136219900215004,,,,8,9,,Alachua,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1500,99998,8,8,63,21681.234286,199017128302wd,,0,1136219900215004
,,199017128302wd,113621990021575841,,3,5,,2,1,75,75,Y,5,10,,3,1136219900215003,841,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900215,02,wd,,,1136219900215003,,,,8,9,,Levy,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1330,32639,8,8,71,21681.234286,199017128302wd,,0,1136219900215003
,,199017128302wd,113621990021575841,,3,5,,2,1,75,75,Y,2,5,,1,1136219900215002,841,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900215,02,wd,,,1136219900215002,,,,8,9,,Levy,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1230,32639,8,8,65,21681.234286,199017128302wd,,0,1136219900215002
,,199017128302wd,113621990021275841,,3,5,,2,1,75,75,Y,2,10,,3,1136219900212004,841,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900212,02,wd,,,1136219900212004,,,,8,9,,Levy,21AUG91:15:41,8,8,1,,,,0,0,1,88,8,1600,32639,8,8,32,21681.234286,199017128302wd,,0,1136219900212004
,,199017128302wd,113621990021275841,,3,5,,2,1,75,31,O,2,5,,5,1136219900212003,841,1,3,0,0,0,,,,6,12,12,7,1,1,1990,1136219900212,02,wd,,,1136219900212003,,,,8,9,,Duval,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1500,99998,8,8,49,18995.443464,199017128302wd,,0,1136219900212003
,SPOTTED SEATROUT,199017128302wd,113621990020753978,,3,5,,2,1,53,61,O,12,60,,2,1136219900207007,978,3,3,0,0,0,,,,5,12,36,7,1,1,1990,1136219900207,02,wd,,,1136219900207007,,,,8,1,,New York,21AUG91:15:40,8,8,1,,,,8835440102,0,1,88,8,1700,14733,8,8,50,18995.443464,199017128302wd,,0,1136219900207007
,PINFISH,199017128302wd,113621990020753978,,3,5,,2,1,53,129,O,8,40,,0.5,1136219900207004,978,3,3,0,0,0,,,,5,12,42,7,1,1,1990,1136219900207,02,wd,,,1136219900207004,,,,8,1,,,08AUG91:08:36,8,8,1,,,,8835430201,0,1,88,8,1330,99998,8,8,67,18995.443464,199017128302wd,,0,1136219900207004
WHITE MULLET,STRIPED MULLET,199017128302wd,113621990020753978,,3,5,,2,1,53,1,O,20,30,,3,1136219900207003,978,3,3,0,0,0,,,,,12,54,7,1,1,1990,1136219900207,02,wd,,,1136219900207003,,,,8,1,,,08AUG91:08:36,8,8,1,,,,8836010101,8836010102,1,88,8,1300,99998,8,8,69,18995.443464,199017128302wd,,0,1136219900207003
,,199017128302wd,113621990020753978,,3,5,,2,1,53,41,Y,5,10,,1,1136219900207001,978,3,3,0,0,0,,,,7,12,12,7,1,1,1990,1136219900207,02,wd,,,1136219900207001,,,,8,1,,Gilchrist,21AUG91:15:41,8,8,1,,,,0,0,1,88,8,1145,99998,8,8,50,21681.234286,199017128302wd,,0,1136219900207001
,UNIDENTIFIED (SHARKS),199017128302we,1131619900225103338,2,J,5,,2,1,103,103,Y,0,20,,3.5,1131619900225013,338,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225013,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,1000000002,0,1,88,8,1545,33707,8,8,32,7000.1772729,199017128302we,,0,1131619900225013
,SPOTTED SEATROUT,199017128302we,1131619900225103338,2,J,5,,2,1,103,103,Y,40,300,,3.5,1131619900225012,338,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225012,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440102,0,1,88,8,1540,33707,8,8,51,7000.1772729,199017128302we,,0,1131619900225012
,SHEEPSHEAD,199017128302we,1131619900225103338,0,J,5,,2,1,103,103,Y,5,30,,2,1131619900225010,338,5,3,1,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225010,2,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835430301,0,1,88,8,1435,34666,8,8,23,7000.1772729,199017128302we,,0,1131619900225010
,,199017128302we,1131619900225103338,0,J,5,,1,1,103,57,Y,20,200,,6.5,1131619900225009,338,5,3,1,1,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225009,2,2,0,8,1,,Hillsborough,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1430,33604,8,8,28,7000.1772729,199017128302we,,0,1131619900225009
,RED DRUM,199017128302we,1131619900225103338,0,J,5,,2,1,103,103,Y,30,100,,3,1131619900225008,338,5,3,2,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225008,2,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440901,0,1,88,8,1410,33702,8,8,34,7000.1772729,199017128302we,,0,1131619900225008
,RED DRUM,199017128302we,1131619900225103338,0,J,5,,2,1,103,103,Y,30,100,,3,1131619900225007,338,5,3,1,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225007,2,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440901,0,1,88,8,1405,33702,8,8,25,7000.1772729,199017128302we,,0,1131619900225007
,RED DRUM,199017128302we,1131619900225103338,0,J,5,,1,1,103,103,Y,30,100,,3,1131619900225006,338,5,3,0,2,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225006,2,2,0,8,1,,Pinellas,08AUG91:08:36,8,1,1,,,,8835440901,0,1,88,8,1400,33702,8,8,22,7000.1772729,199017128302we,,0,1131619900225006
,SPOTTED SEATROUT,199017128302we,1131619900225103338,0,J,5,,1,1,103,103,Y,20,150,,4.5,1131619900225005,338,5,3,2,4,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225005,2,,,8,1,,Pinellas,08AUG91:08:36,8,1,1,,,,8835440102,0,1,88,8,1330,34620,8,8,48,7000.1772729,199017128302we,,0,1131619900225005
,,199017128302we,1131619900225103338,2.5,J,5,,2,1,103,103,Y,20,104,,2,1131619900225004,338,5,3,1,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225004,2,0,1,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1300,34666,8,8,18,7000.1772729,199017128302we,,0,1131619900225004
,,199017128302we,1131619900225103338,,J,5,,2,1,103,99,O,2,8,,2,1131619900225002,338,5,3,0,0,0,,,,,12,26,7,1,1,1990,1131619900225,02,we,,,1131619900225002,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1200,48021,8,8,59,6133.0212974,199017128302we,,0,1131619900225002
SPANISH MACKEREL,SHEEPSHEAD,199017128302we,1131619900225103338,,J,5,,2,1,103,103,Y,12,104,,2,1131619900225001,338,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225001,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835430301,8850030502,1,88,8,1145,34620,8,8,69,7000.1772729,199017128302we,,0,1131619900225001
,SHEEPSHEAD,199017128302wd,113161990021981632,0,J,5,,2,1,81,3,O,0,0,,6,1131619900219010,632,4,3,5,0,0,,,,,12,15,7,2,1,1990,1131619900219,02,wd,,,1131619900219010,2,,,8,9,,,08AUG91:08:36,8,8,1,,,,8835430301,0,1,88,8,1600,96701,8,8,47,10153.293359,199017128302wd,,0,1131619900219010
SPOTTED SEATROUT,COMMON SNOOK,199017128302wd,113161990021981632,,J,5,,2,1,81,15,Y,4,36,,1.5,1131619900219009,632,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219009,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835010105,8835440102,1,88,8,1430,34293,8,8,63,11588.880907,199017128302wd,,0,1131619900219009
,,199017128302wd,113161990021981632,0,J,5,,2,1,81,57,Y,2,50,,1,1131619900219008,632,1,3,1,0,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219008,2,0,1,8,1,,Hillsborough,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1415,33598,8,8,31,11588.880907,199017128302wd,,0,1131619900219008
,,199017128302wd,113161990021981632,,J,5,,2,1,81,35,O,33,48,,4.5,1131619900219007,632,1,3,0,0,0,,,,5,12,34,7,1,1,1990,1131619900219,02,wd,,,1131619900219007,,,,8,1,,Somerset,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1345,08502,8,8,66,10153.293359,199017128302wd,,0,1131619900219007
,,199017128302wd,113161990021981632,0,J,5,,1,1,81,81,Y,2,20,,4,1131619900219006,632,1,3,1,1,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219006,2,,,8,1,,Manatee,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1635,34203,8,8,14,11588.880907,199017128302wd,,0,1131619900219006
RED DRUM,SPOTTED SEATROUT,199017128302we,1131619900225103338,0,J,5,,1,1,103,103,Y,40,200,,2.5,1131619900225003,338,5,3,2,1,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225003,2,,,8,1,,Pinellas,08AUG91:08:36,8,1,1,,,,8835440102,8835440901,1,88,8,1215,34665,8,8,40,7000.1772729,199017128302we,,0,1131619900225003
,,199017128302wd,113161990021981632,0,J,5,,1,1,81,81,Y,0,15,,4,1131619900219005,632,1,3,0,1,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219005,2,1,0,8,1,,Manatee,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1630,34203,8,8,44,11588.880907,199017128302wd,,0,1131619900219005
,,199017128302wd,113161990021981632,0,J,5,,2,1,81,103,Y,2,2,,2.5,1131619900219004,632,1,3,1,0,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219004,2,0,1,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1240,33710,8,8,9,11588.880907,199017128302wd,,0,1131619900219004
,,199017128302wd,113161990021981632,,J,5,,2,1,81,103,Y,3,20,,2.5,1131619900219003,632,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219003,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1235,33710,8,8,38,11588.880907,199017128302wd,,0,1131619900219003
,,199017128302wd,113161990021981632,,J,5,,2,1,81,81,Y,6,50,,1.5,1131619900219002,632,1,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900219,02,wd,,,1131619900219002,,,,8,1,,Manatee,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1230,34222,8,8,52,11588.880907,199017128302wd,,0,1131619900219002
,,199017128302wd,113161990021981632,,J,5,,2,1,81,131,O,0,24,,1,1131619900219001,632,5,3,0,0,0,,,,,12,17,7,1,1,1990,1131619900219,02,wd,,,1131619900219001,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1030,99998,8,8,61,10153.293359,199017128302wd,,0,1131619900219001
,,199017128302wd,113161990021557716,,J,5,,2,1,57,103,Y,5,20,,2,1131619900215012,716,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215012,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1625,34624,8,8,32,11588.880907,199017128302wd,,0,1131619900215012
,,199017128302wd,113161990021557716,,J,5,,2,1,57,103,Y,16,104,,2,1131619900215011,716,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215011,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1620,99998,8,8,34,11588.880907,199017128302wd,,0,1131619900215011
,,199017128302wd,113161990021557716,0,J,5,,1,1,57,3,O,0,0,,1,1131619900215010,716,5,3,0,1,0,,,,5,12,36,7,1,1,1990,1131619900215,02,wd,,,1131619900215010,2,1,0,8,1,,,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1440,14895,8,8,62,10153.293359,199017128302wd,,0,1131619900215010
,SHEEPSHEAD,199017128302we,1131619900225103338,0,J,5,,2,1,103,103,Y,5,30,,2,1131619900225011,338,5,3,3,0,0,,,,7,12,12,7,1,1,1990,1131619900225,02,we,,,1131619900225011,2,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835430301,0,1,88,8,1440,33716,8,8,24,7000.1772729,199017128302we,,0,1131619900225011
,,199017128302wd,113621990020753978,,3,5,,2,1,53,1,O,10,30,,2,1136219900207002,978,3,3,0,0,0,,,,,12,54,7,1,1,1990,1136219900207,02,wd,,,1136219900207002,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1230,99998,8,8,69,18995.443464,199017128302wd,,0,1136219900207002
,,199017128302wd,113161990021557716,,J,5,,2,1,57,103,Y,0,0,,1,1131619900215009,716,5,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215009,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1435,34677,8,8,74,11588.880907,199017128302wd,,0,1131619900215009
,,199017128302wd,113161990021557716,,J,5,,2,1,57,15,O,1,1,,2.5,1131619900215008,716,1,3,0,0,0,,,,5,12,51,7,1,1,1990,1131619900215,02,wd,,,1131619900215008,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1250,22980,8,8,65,10153.293359,199017128302wd,,0,1131619900215008
,,199017128302wd,113161990021557716,,J,5,,2,1,57,15,O,2,3,,2.5,1131619900215007,716,1,3,0,0,0,,,,5,12,51,7,1,1,1990,1131619900215,02,wd,,,1131619900215007,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1245,22980,8,8,67,10153.293359,199017128302wd,,0,1131619900215007
,,199017128302wd,113161990021557716,0,J,5,,2,1,57,3,O,2,2,,4.5,1131619900215006,716,1,3,2,0,0,,,,5,12,24,7,1,1,1990,1131619900215,02,wd,,,1131619900215006,2,0,1,8,1,,Anne Arundel,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1240,21225,8,8,43,10153.293359,199017128302wd,,0,1131619900215006
,SPOTTED SEATROUT,199017128302wd,113621990020753978,0,3,5,,1,1,53,53,Y,16,40,,4,1136219900207008,978,2,3,0,3,0,,,,7,12,12,7,1,1,1990,1136219900207,02,wd,,,1136219900207008,2,3,0,8,1,,Hernando,08AUG91:08:36,8,1,1,,,,8835440102,0,1,88,8,1730,99998,8,8,65,21681.234286,199017128302wd,,0,1136219900207008
,,199017128302wd,113161990021557716,0,J,5,,2,1,57,3,O,2,2,,4.5,1131619900215005,716,1,3,1,0,0,,,,5,12,24,7,1,1,1990,1131619900215,02,wd,,,1131619900215005,2,,,8,1,,Anne Arundel,21AUG91:15:40,8,8,1,,,,0,0,1,88,8,1230,21225,8,8,48,10153.293359,199017128302wd,,0,1131619900215005
,,199017128302wd,113161990021557716,,J,5,,2,1,57,37,O,1,1,,2,1131619900215004,716,4,3,0,0,0,,,,,12,47,7,1,1,1990,1131619900215,02,wd,,,1131619900215004,,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1130,37013,8,8,64,10153.293359,199017128302wd,,0,1131619900215004
,SHEEPSHEAD,199017128302wd,113161990021557716,0,J,5,,1,1,57,57,Y,16,104,,5,1131619900215003,716,4,3,0,3,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215003,2,2,0,8,1,,Hillsborough,08AUG91:08:36,8,1,1,,,,8835430301,0,1,88,8,1030,33612,8,8,46,11588.880907,199017128302wd,,0,1131619900215003
,,199017128302wd,113161990021557716,,J,5,,2,1,57,57,Y,5,6,,1,1131619900215002,716,4,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215002,,,,8,1,,Hillsborough,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,1000,33504,8,8,41,11588.880907,199017128302wd,,0,1131619900215002
,,199017128302wd,113161990021557716,,J,5,,2,1,57,57,Y,10,52,,2.5,1131619900215001,716,4,3,0,0,0,,,,7,12,12,7,1,1,1990,1131619900215,02,wd,,,1131619900215001,,,,8,9,,Hillsborough,08AUG91:08:36,8,8,1,,,,0,0,1,88,8,930,32164,8,8,35,11588.880907,199017128302wd,,0,1131619900215001
,,199017128302wd,1131619900212103749,0,5,5,,1,1,103,33,O,24,24,,2.5,1131619900212010,749,4,3,2,1,0,,,,,12,54,7,1,1,1990,1131619900212,02,wd,,,1131619900212010,2,0,2,8,1,,,08AUG91:08:36,8,1,1,,,,0,0,1,88,8,1545,26301,8,8,73,10153.293359,199017128302wd,,0,1131619900212010
